"RENTAL_ZONE_HAL_ID";"RENTAL_ZONE_HAL_SRC";"NAME";"CODE";"TYPE";"CITY";"COUNTRY";"LATITUDE";"LONGITUDE";"POI_AIRPORT_X";"POI_LONG_DISTANCE_TRAINS_X";"POI_SUBURBAN_TRAINS_X";"POI_UNDERGROUND_X";"ACTIVE_X";"COMPANY";"COMPANY_GROUP"
"402782";"Station";"Parkraumquartier Untergiesing";"PRUG";"parkingarea";"München";"Deutschland";"48,114382418156000";"11,571697147096000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"402797";"Station";"Darmstadt HBF West - Elektro";"DB HBF";"stationbased";"Darmstadt";"Deutschland";"49,871121912636480";"8,627412468194962";"Nein";"Ja";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402804";"Station";"BWV-Gasag-E-Carsharing";"BWV";"stationbased";"Berlin";"Deutschland";"52,411215536713890";"13,345384597778320";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402806";"Station";"Gubener Straße / Ecke Kopernikusstraße";"GUB";"stationbased";"Berlin";"Deutschland";"52,511026823724810";"13,449497222900390";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402808";"Station";"Alter Wall";"WAL";"stationbased";"Hamburg";"Deutschland";"53,550685738045310";"9,991164207458496";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402814";"Station";"Holstenplatz";"HOL";"stationbased";"Hamburg";"Deutschland";"9,948438000000000";"53,561533000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402818";"Station";"ABC-Straße / Gänsemarkt";"ABC";"stationbased";"Hamburg";"Deutschland";"9,988030000000000";"53,555326000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402823";"Station";"HBF-ELEKTRO (Magdeburg)";"HBF-Elektro";"stationbased";"Magdeburg";"Deutschland";"52,130921800000000";"11,624400100000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402845";"Station";"Heidi-Kabel-Platz (ehemals Hachmannplatz)";"HKP";"stationbased";"Hamburg";"Deutschland";"53,554497292650080";"10,007396936416626";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402848";"Station";"Heiligengeistbrücke";"HEI";"stationbased";"Hamburg";"Deutschland";"53,549028433303090";"9,985885620117188";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402854";"Station";"DEKRA-ELEKTRO";"DEK-Elektro";"stationbased";"Stuttgart";"Deutschland";"48,720410000000000";"9,130070000000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"402855";"Station";"Airport-ELEKTRO";"AP-ELEKTRO";"stationbased";"Stuttgart";"Deutschland";"48,690259236237970";"9,189505577087402";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402860";"Station";"Reinoldstraße";"REI";"stationbased";"Köln";"Deutschland";"50,933050552990860";"6,946331262588501";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"402870";"Station";"Umweltministerium Saarland-ELEKTRO";"UMW-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,236115640860370";"6,986021250486374";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402875";"Station";"Hauptbahnhof-Elektro (Aachen)";"HBF-Elektro";"stationbased";"Aachen";"Deutschland";"50,768262998862910";"6,092509031295776";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402877";"Station";"Potsdamer Straße";"POT";"stationbased";"Berlin";"Deutschland";"52,498635040931255";"13,362652659416199";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402889";"Station";"Lindenstraße";"LIN";"stationbased";"Berlin";"Deutschland";"52,500705479057240";"13,392977714538574";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402899";"Station";"Europa-Center-ELEKTRO";"EUC-Elektro";"stationbased";"Berlin";"Deutschland";"52,504353001128050";"13,340360820293427";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402914";"Station";"Social Impact Lab";"SIL";"stationbased";"Berlin";"Deutschland";"52,496551000000000";"13,413389000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402924";"Station";"Glockengießerwall";"GLO";"stationbased";"Hamburg";"Deutschland";"53,555323721604275";"10,000917077140912";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402925";"Station";"Bauernmarkthalle";"BAU";"stationbased";"Stuttgart";"Deutschland";"48,774246783802930";"9,144625514745712";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402926";"Station";"Markt am Vogelsang";"MAV";"stationbased";"Stuttgart";"Deutschland";"48,774241480853455";"9,144602715969085";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"402928";"Station";"Sebastianstraße (Berolina-E-Carsharing)";"SEB";"stationbased";"Berlin";"Deutschland";"52,507964304923576";"13,409543037414550";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402939";"Station";"Heinrich-Heine-Straße (Berolina - E-Carsharing)";"HHS";"stationbased";"Berlin";"Deutschland";"52,508150412902390";"13,414725065231323";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402940";"Station";"Savignyplatz";"SAV";"stationbased";"Berlin";"Deutschland";"52,505561155677405";"13,323052525520324";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402952";"Station";"Pfalzburger Straße";"PFALZ";"stationbased";"Berlin";"Deutschland";"52,492266362994160";"13,322210311889648";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402970";"Station";"Storkower Straße";"STORK";"stationbased";"Berlin";"Deutschland";"52,536608308888155";"13,449463695287704";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402976";"Station";"Heilmannring";"HEI";"stationbased";"Berlin";"Deutschland";"52,535104887743080";"13,287636637687683";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402982";"Station";"Henriette-Herz-Platz (GASAG)";"HHP";"stationbased";"Berlin";"Deutschland";"52,522200921616720";"13,402901887893676";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402985";"Station";"Kiehlufer";"KIEHL";"stationbased";"Berlin";"Deutschland";"52,485784061385026";"13,444221317768097";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"402987";"Station";"Steglitzer Kreisel";"KREIS";"stationbased";"Berlin";"Deutschland";"52,455087548283360";"13,319807052612305";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"402995";"Station";"Hahnstraße 8 [DB Autohaus Frankfurt]";"DB AHF";"stationbased";"Frankfurt am Main";"Deutschland";"50,087324829897874";"8,631667122244835";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403001";"Station";"Mainzer Landstraße 169-171";"DB MZL";"stationbased";"Frankfurt am Main";"Deutschland";"50,105978525349734";"8,652291297912598";"Nein";"Nein";"Ja";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403013";"Station";"Zillestraße";"ZILLE";"stationbased";"Berlin";"Deutschland";"52,513586377208135";"13,311787247657776";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403031";"Station";"Leipziger Straße";"LEIP";"stationbased";"Berlin";"Deutschland";"52,510246522030236";"13,385928869247437";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403032";"Station";"MoaBogen";"MOABO";"stationbased";"Berlin";"Deutschland";"52,531417494770615";"13,345395326614380";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403048";"Station";"Paul-Schmidt-Straße (BBWO 1892)";"PAUL";"stationbased";"Berlin";"Deutschland";"52,455236286887825";"13,368878066539764";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403049";"Station";"Büschingstraße";"BÜSCH";"stationbased";"Berlin";"Deutschland";"52,524413858876740";"13,426188826560974";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403052";"Station";"Innsbrucker Straße";"INN";"stationbased";"Berlin";"Deutschland";"52,481300278027774";"13,343085944652557";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403055";"Station";"Schönhauser  Allee";"SCHÖN";"stationbased";"Berlin";"Deutschland";"52,529782542704424";"13,411560058593750";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403059";"Station";"Neue Jakobstraße";"NJAK";"stationbased";"Berlin";"Deutschland";"52,511474103386410";"13,412573933601380";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403060";"Station";"Gleditschstraße";"GLED";"stationbased";"Berlin";"Deutschland";"52,491830319767750";"13,355745971202850";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403062";"Station";"Osakaallee";"OSA";"stationbased";"Hamburg";"Deutschland";"53,542704582056196";"9,998652935028076";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403063";"Station";"Schwarzenbergstrasse";"SBS";"stationbased";"Hamburg";"Deutschland";"53,463998252627170";"9,968976974487305";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403064";"Station";"Augustenstraße";"AUGUSTEN";"stationbased";"Hannover";"Deutschland";"52,375952862656730";"9,745377302169800";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403068";"Station";"Lindenhofstraße";"LIN";"stationbased";"Mannheim";"Deutschland";"49,476281048573156";"8,471295833587646";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403072";"Station";"Hbf 2 Siegburg (PH)";"Hbf 2 Siegburg (PH)";"stationbased";"Siegburg";"Deutschland";"50,792854126478580";"7,205953001976013";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403084";"Station";"IT-Park Saarland-ELEKTRO";"ITPS-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,245592931813230";"6,938842535018921";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403086";"Station";"Saarterrassen-ELEKTRO";"ST-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,239071798173946";"6,955558061599731";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403091";"Station";"HBF-ELEKTRO (Düsseldorf)";"HBF-Elektro";"stationbased";"Düsseldorf";"Deutschland";"51,220902778882040";"6,793541908264160";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403096";"Station";"Wirtschaftsministerium Saarland-ELEKTRO";"MWAEV-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,227323179618280";"6,999106407165527";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403111";"Station";"Eurobahnhof-ELEKTRO";"EUBF-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,242861742796800";"6,990702375769615";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403119";"Station";"Köpenicker Straße";"KÖP";"stationbased";"Berlin";"Deutschland";"52,510218770459616";"13,418694734573364";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403139";"Station";"Prinzregentenstraße 18";"PRS18";"stationbased";"Berlin";"Deutschland";"52,488310786391004";"13,332735300064087";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403153";"Station";"Longericher Straße";"LON";"stationbased";"Köln";"Deutschland";"50,969346244276615";"6,939234137535095";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403157";"Station";"Rathaus-Garage ELEKTRO";"RAT-Elektro";"stationbased";"Stuttgart";"Deutschland";"48,774476577742880";"9,177870154380798";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403167";"Station";"GSG-HOF Helmholtzstraße";"GSG-HELM";"stationbased";"Berlin";"Deutschland";"52,521606864359704";"13,324549895093810";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403168";"Station";"Technologie- und Innovationspark Berlin (TIB)";"GSG-TIB";"stationbased";"Berlin";"Deutschland";"52,542034309143745";"13,383773702751000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403181";"Station";"Dekra Elektro Airport";"DEK-AIR";"stationbased";"Stuttgart";"Deutschland";"48,691045589719450";"9,192430262951802";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403182";"Station";"Flughafen Elektro";"AIR-EL";"stationbased";"Stuttgart";"Deutschland";"48,694586000000000";"9,189720000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403193";"Station";"Uni Campus-ELEKTRO";"UNI-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,254417000000000";"7,036722000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403194";"Station";"HTW / Stadtwerke-ELEKTRO";"HTW-Elektro";"stationbased";"Saarbrücken";"Deutschland";"49,234729000000000";"6,978314000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403195";"Station";"Hauptbahnhof-ELEKTRO";"HBF-Elektro";"stationbased";"Homburg / Saar";"Deutschland";"49,327912007706940";"7,338352373016392";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403196";"Station";"Universitätsklinikum-ELEKTRO";"UNI-Elektro";"stationbased";"Homburg / Saar";"Deutschland";"49,309344030436290";"7,345561915344206";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403197";"Station";"Hauptbahnhof-ELEKTRO";"HBF-Elektro";"stationbased";"Saarlouis";"Deutschland";"49,326968288468706";"6,748888169311499";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403198";"Station";"ZOB Kleiner Markt-ELEKTRO";"ZOB-Elektro";"stationbased";"Saarlouis";"Deutschland";"49,313659079651190";"6,753995626983624";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403199";"Station";"Heusweiler Markt-ELEKTRO";"HM-Elektro";"stationbased";"Heusweiler";"Deutschland";"49,335959141717310";"6,929197626983637";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403200";"Station";"Bahnhof-ELEKTRO";"BF-Elektro";"stationbased";"Ottweiler";"Deutschland";"49,403154073602170";"7,165940169311511";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403225";"Station";"Bahnhof Bietigheim-Bissingen 2";"BF-2";"stationbased";"Bietigheim-Bissingen";"Deutschland";"48,947589875584250";"9,138253927230835";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403231";"Station";"Rathaus Zepernick";"ZEP";"stationbased";"Panketal";"Deutschland";"52,659993306801350";"13,532826748558023";"Nein";"Nein";"Ja";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403237";"Station";"Mainzer Landstr. 187a (LKW)";"DB MLL";"stationbased";"Frankfurt am Main";"Deutschland";"50,103999878324270";"8,650004564837673";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403241";"Station";"Klosterstraße";"KLOSTER";"stationbased";"Berlin";"Deutschland";"52,517675064586484";"13,412365379013067";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403304";"Station";"Hohe Straße (Parkhaus)";"HOH";"stationbased";"Köln";"Deutschland";"50,938842901931174";"6,957134915344227";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403334";"Station";"Hbf Krefeld";"Hbf Krefeld";"stationbased";"Krefeld";"Deutschland";"51,326562000000000";"6,571258000000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403352";"Station";"Wilhelmstraße-ELEKTRO";"WIL-ELEKTRO";"stationbased";"Ludwigsburg";"Deutschland";"48,895863980925490";"9,191786862600338";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403370";"Station";"Hbf Hildesheim";"Hbf Hildesheim";"stationbased";"Hildesheim";"Deutschland";"52,160606264053506";"9,952132701873780";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403372";"Station";"Stralauer Allee";"STRALAUER";"stationbased";"Berlin";"Deutschland";"52,501000034885166";"13,452377915382385";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403387";"Station";"Fachhochschule-ELEKTRO";"FH-ELEKTRO";"stationbased";"Erfurt";"Deutschland";"50,984587724110220";"11,043996959924698";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403388";"Station";"Ostendzentrum (Landhausstraße)";"OEZ";"stationbased";"Stuttgart";"Deutschland";"48,784593538961744";"9,209536314010620";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"403391";"Station";"Hauptbahnhof";"HBF";"stationbased";"Mönchengladbach";"Deutschland";"51,197515718563420";"6,445922255516052";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"403399";"Station";"Hbf 2 Karlsruhe (Parkhaus P1)";"Hbf 2 Karlsruhe (Parkhaus P1)";"stationbased";"Karlsruhe";"Deutschland";"48,992414969316920";"8,402084112167358";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404432";"Station";"Hauptbahnhof";"HBF-Elektro";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,490960280494520";"11,095555722713470";"Nein";"Ja";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404449";"Station";"Hbf Elektro Erfurt";"Hbf Elektro Erfurt";"stationbased";"Erfurt";"Deutschland";"50,973108839213204";"11,038322322467820";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404450";"Station";"Hbf Elektro Weimar";"Hbf Elektro Weimar";"stationbased";"Weimar";"Deutschland";"50,990566900515795";"11,326589887835667";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404451";"Station";"Hbf Elektro Eisenach";"Hbf Elektro Eisenach";"stationbased";"Eisenach";"Deutschland";"50,975971142270870";"10,331864398811376";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404452";"Station";"Bhf Elektro Paradies Jena";"Bhf Elektro Paradies Jena";"stationbased";"Jena";"Deutschland";"50,925767776668650";"11,586321602113344";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404477";"Station";"Hbf Troisdorf";"Hbf Troisdorf";"stationbased";"Troisdorf";"Deutschland";"50,814947841357050";"7,148592059638986";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404488";"Station";"Troisdorf Bahnhof";"BH";"stationbased";"Troisdorf";"Deutschland";"50,814585304709610";"7,149717807769775";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404514";"Station";"Hbf Mülheim / Ruhr";"Hbf Mülheim / Ruhr";"stationbased";"Mülheim / Ruhr";"Deutschland";"51,430091733534230";"6,885443866231071";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404515";"Station";"DB Netz Granitzstraße";"DB GRANITZ";"stationbased";"Berlin";"Deutschland";"52,572307219169296";"13,428092822090093";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404522";"Station";"NEU NEU Hbf Hannover (Augustenstraße)";"Hbf Hannover";"stationbased";"Hannover";"Deutschland";"52,375820558146310";"9,745192408518050";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404524";"Station";"Hbf Fulda";"Hbf Fulda";"stationbased";"Fulda";"Deutschland";"50,553967253189300";"9,683824717649259";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404571";"Station";"Bahnhof-ELEKTRO";"BF-Elektro";"stationbased";"Losheim am See";"Deutschland";"49,506154000000000";"6,745366000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404661";"Station";"Friedrichshafen Stadtbahnhof";"FN-SBF";"stationbased";"Friedrichshafen";"Deutschland";"47,652181206605920";"9,473910927772522";"Nein";"Ja";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404662";"Station";"Landratsamt Bodenseekreis (Elektro)";"LRA-FN (Elektro)";"stationbased";"Friedrichshafen";"Deutschland";"47,657323149811820";"9,453220367431640";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404663";"Station";"Bahnhof Meckenbeuren (Elektro)";"BF-MEK";"stationbased";"Meckenbeuren";"Deutschland";"47,700223989539545";"9,559291005134582";"Nein";"Ja";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404678";"Station";"RHS-Elektro";"RHS-ELEKTRO";"stationbased";"Kleinblittersdorf";"Deutschland";"49,156445000000000";"7,033782000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404679";"Station";"Bahnhof-ELEKTRO";"BF-ELEKTRO";"stationbased";"Mettlach";"Deutschland";"49,494910000000000";"6,598247000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404680";"Station";"Bahnhof-ELEKTRO";"BF-ELEKTRO";"stationbased";"St. Wendel";"Deutschland";"49,466625000000000";"7,165736000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404681";"Station";"Bahnhof-ELEKTRO";"BF-ELEKTRO";"stationbased";"St. Ingbert";"Deutschland";"49,274261000000000";"7,111394000000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404682";"Station";"Poststraße-ELEKTRO";"PS-ELEKTRO";"stationbased";"St. Ingbert";"Deutschland";"49,278182000000000";"7,111764000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404694";"Station";"Hbf 3 Mannheim Victoria-Turm";"Hbf 3 Mannheim Victoria-Turm";"stationbased";"Mannheim";"Deutschland";"49,478275000000000";"8,468193000000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404709";"Station";"Dillingen-ELEKTRO";"DIL-EL";"stationbased";"Dillingen";"Deutschland";"49,352753000000000";"6,723433000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404742";"Station";"Lungengasse-ELEKTRO";"LUN-Elektro";"stationbased";"Köln";"Deutschland";"50,934903198160754";"6,946642398834229";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404743";"Station";"Longericher Str. ELEKTRO";"LON-Elektro";"stationbased";"Köln";"Deutschland";"50,969346244276615";"6,939234137535095";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404747";"Station";"Landwehrplatz";"LWP";"stationbased";"Saarbrücken";"Deutschland";"49,233572497158900";"7,001396775463036";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404782";"Station";"Mannheimer Str.";"DB MAN";"stationbased";"Frankfurt am Main";"Deutschland";"50,102365785852314";"8,655198812484741";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"404809";"Station";"Parkraumquartier Kluckstraße / Pohlstraße";"PRKLPO";"parkingarea";"Berlin";"Deutschland";"52,502142318865275";"13,361027240753174";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404825";"Station";"Marienplatz-ELEKTRO";"MAR-Elektro";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,492161000000000";"11,086102000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404826";"Station";"Rathaus-ELEKTRO";"RAT-Elektro";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,493786000000000";"11,104506000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404841";"Station";"Zentraler Ominbusbahnhof ELEKTRO";"ZOB-Elektro";"stationbased";"Wadern";"Deutschland";"49,538647000000000";"6,892512000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404842";"Station";"Parkraumquartier Schumannstraße";"PR SCHUMANN";"parkingarea";"Berlin";"Deutschland";"52,523767614387130";"13,380446434020996";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404932";"Station";"Strohberg";"STB";"stationbased";"Stuttgart";"Deutschland";"48,761960000000000";"9,172808000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
